Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales
21,0,63.39,3.734,220.8498468,7.057,767338.32
21,0,62.96,3.787,220.9244858,7.057,729759.97
21,0,67.87,3.845,220.9991248,7.057,724798.76
21,0,69.02,3.891,221.0737638,6.891,761956.58
21,0,69.03,3.891,221.1484028,6.891,769319.04
21,0,66.97,3.877,221.2021074,6.891,734858.91
21,0,69.21,3.814,221.255812,6.891,674829.58
21,0,77.53,3.749,221.3095166,6.891,697645.32
21,0,74.14,3.688,221.3632212,6.891,649945.54
21,0,72.42,3.63,221.380331,6.891,700554.16
21,0,79.49,3.561,221.3828029,6.891,722891.24
21,0,79.24,3.501,221.3852748,6.891,695439.83
21,0,79.47,3.452,221.3877467,6.891,707895.72
21,0,81.51,3.393,221.4009901,6.891,727049.04
21,0,81.78,3.346,221.4411622,6.891,735870.0
21,0,88.05,3.286,221.4813343,6.891,716341.39
21,0,85.26,3.227,221.5215064,6.565,693013.59
21,0,82.51,3.256,221.5616784,6.565,668132.36
21,0,84.25,3.311,221.5701123,6.565,691200.33
21,0,88.09,3.407,221.5785461,6.565,677789.14
21,0,91.57,3.417,221.5869799,6.565,693785.85
21,0,89.57,3.494,221.5954138,6.565,700272.01
21,0,85.55,3.571,221.6751459,6.565,751963.81
22,0,24.36,2.788,135.3524608,8.283,1033017.37
22,1,28.14,2.771,135.4113076,8.283,1022571.25
22,0,31.96,2.747,135.4657781,8.283,988467.61
22,0,35.98,2.753,135.5195191,8.283,899761.48
22,0,36.82,2.766,135.5732602,8.283,1009201.24
22,0,43.43,2.805,135.6270013,8.283,967187.37
22,0,46.03,2.834,135.6682247,8.283,966145.09
22,0,48.56,2.831,135.7073618,8.283,1012075.12
22,0,44.96,2.826,135.7464988,8.348,1177340.99
22,0,57.06,2.849,135.7856359,8.348,1033171.07
22,0,51.14,2.885,135.82725,8.348,1000968.67
22,0,51.04,2.895,135.8721667,8.348,969594.47
22,0,50.96,2.935,135.9170833,8.348,977683.06
22,0,63.81,2.981,135.962,8.348,1052973.28
22,0,50.99,2.983,136.010394,8.348,973585.33
22,0,59.99,2.961,136.0796521,8.348,979977.89
22,0,65.64,2.906,136.1489101,8.348,1103740.4
22,0,69.49,2.857,136.2181682,8.348,1095539.13
22,0,65.01,2.83,136.2874263,8.348,1061196.47
22,0,67.13,2.805,136.3243393,8.348,1052895.25
22,0,74.37,2.81,136.3483143,8.348,1095020.33
22,0,72.88,2.815,136.3722893,8.433,1120259.71
22,0,79.22,2.806,136.3962643,8.433,1092654.26
22,0,76.3,2.796,136.4179827,8.433,988392.99
22,0,76.91,2.784,136.4366924,8.433,974123.2
22,0,76.35,2.792,136.4554021,8.433,970773.64
22,0,74.37,2.792,136.4741118,8.433,1010326.14
22,0,74.75,2.81,136.4928214,8.433,993097.43
22,0,73.21,2.796,136.5249182,8.433,1017045.44
22,0,68.99,2.77,136.557015,8.433,1081420.96
22,0,75.85,2.735,136.5891118,8.433,1074535.88
22,1,68.6,2.717,136.6212085,8.433,924174.4
22,0,62.49,2.716,136.6338071,8.433,918285.97
22,0,65.14,2.718,136.6317821,8.433,902779.25
22,0,69.31,2.717,136.6297571,8.572,905987.17
22,0,56.32,2.776,136.6277321,8.572,1015051.62
22,0,55.23,2.878,136.6401935,8.572,954401.46
22,0,50.24,2.919,136.688871,8.572,960998.52
22,0,57.73,2.938,136.7375484,8.572,1025766.27
22,0,44.34,2.938,136.7862258,8.572,1006888.16
22,0,44.42,2.961,136.8349032,8.572,1043698.64
22,0,48.62,3.03,136.7715714,8.572,985896.44
22,1,44.61,3.07,136.6895714,8.572,1564502.26
22,0,39.42,3.065,136.6075714,8.572,1230514.58
22,0,28.43,3.132,136.5255714,8.572,1367202.84
22,0,30.46,3.139,136.5292811,8.572,1527682.99
22,0,29.76,3.15,136.597273,8.572,1962445.04
22,1,28.49,3.177,136.665265,8.572,774262.28
22,0,32.56,3.193,136.7332569,8.458,873954.7
22,0,24.76,3.215,136.803477,8.458,807535.52
22,0,26.8,3.232,136.8870657,8.458,855001.02
22,0,20.61,3.243,136.9706544,8.458,799369.15
22,0,26.39,3.24,137.0542431,8.458,946060.98
22,1,28.89,3.255,137.1378318,8.458,1009206.33
22,0,35.34,3.263,137.2511849,8.458,975964.86
22,0,30.23,3.281,137.3764439,8.458,911245.43
22,0,33.52,3.437,137.5017028,8.458,997353.15
22,0,41.42,3.6,137.6269617,8.458,944587.23
22,0,43.38,3.634,137.7398929,8.458,926427.12
22,0,38.77,3.624,137.8478929,8.458,933528.39
22,0,36.04,3.638,137.9558929,8.252,951588.37
22,0,44.42,3.72,138.0638929,8.252,969046.69
22,0,48.88,3.823,138.1646952,8.252,1008557.04
22,0,47.76,3.919,138.2475036,8.252,1152781.9
22,0,57.2,3.988,138.3303119,8.252,926133.8
22,0,53.63,4.078,138.4131202,8.252,1032076.06
22,0,57.71,4.095,138.4959286,8.252,1001558.74
22,0,58.56,4.101,138.587106,8.252,970307.83
22,0,62.59,4.034,138.6782834,8.252,1021568.34
22,0,70.09,3.973,138.7694608,8.252,1125169.92
22,0,69.53,3.924,138.8606382,8.252,1060868.49
22,0,63.97,3.873,139.0028333,8.252,1042454.61
22,0,68.53,3.851,139.1832917,8.252,1012584.2
22,0,70.8,3.815,139.36375,8.023,1077491.68
22,0,74.22,3.784,139.5442083,8.023,1017050.65
22,0,75.2,3.827,139.7006325,8.023,961953.57
22,0,77.79,3.882,139.7969712,8.023,964683.8
22,0,75.32,3.898,139.8933099,8.023,944958.69
22,0,75.33,3.903,139.9896486,8.023,983232.96
22,0,74.69,3.88,140.0859873,8.023,991779.2
22,0,71.3,3.82,140.1289205,8.023,973004.91
22,0,72.22,3.796,140.1629528,8.023,1181815.31
22,0,69.16,3.784,140.196985,8.023,912762.76
22,1,69.14,3.809,140.2310173,8.023,1004434.54
22,0,68.08,3.809,140.2735,8.023,937420.65
22,0,62.36,3.758,140.32725,8.023,899834.75
22,0,69.78,3.684,140.381,8.023,953314.16
22,0,56.44,3.633,140.43475,7.706,993436.67
22,0,62.63,3.583,140.4784194,7.706,944337.32
22,0,59.3,3.618,140.4616048,7.706,981567.22
22,0,49.31,3.604,140.4447903,7.706,1099351.68
22,0,42.81,3.586,140.4279758,7.706,1106575.59
22,0,47.8,3.57,140.4111613,7.706,1051740.29
22,0,50.62,3.571,140.4127857,7.706,1007579.44
22,1,46.28,3.536,140.4217857,7.706,1535857.49
22,0,49.11,3.501,140.4307857,7.706,1167621.14
22,0,45.35,3.47,140.4397857,7.706,1308967.44
22,0,39.11,3.445,140.4700795,7.706,1453153.33
22,0,39.83,3.413,140.528765,7.706,1863195.68
22,1,36.28,3.402,140.5874505,7.706,982661.14
22,0,34.61,3.439,140.6461359,7.503,895358.2
22,0,39.0,3.523,140.7048214,7.503,855437.57
22,0,29.16,3.542,140.8086118,7.503,897027.44
22,0,35.68,3.568,140.9124021,7.503,786459.23
22,0,40.58,3.633,141.0161924,7.503,958487.75
22,1,35.68,3.655,141.1199827,7.503,1034448.07
22,0,36.25,3.703,141.2140357,7.503,1004749.41
22,0,39.0,3.751,141.3007857,7.503,912958.95
22,0,37.47,3.827,141.3875357,7.503,974866.65
22,0,41.72,3.876,141.4742857,7.503,991127.01
22,0,46.06,3.867,141.55478,7.503,966780.01
22,0,54.68,3.889,141.6269332,7.503,992774.4
22,0,46.4,3.921,141.6990864,7.503,965769.93
22,0,46.38,3.957,141.7712396,7.671,1197489.66
22,0,49.89,4.025,141.8433929,7.671,939118.24
22,0,58.81,4.046,141.9015262,7.671,1000342.87
22,0,51.42,4.023,141.9596595,7.671,922539.94
22,0,50.75,3.991,142.0177929,7.671,1005083.31
22,0,56.72,3.947,142.0759262,7.671,997868.63
22,0,61.9,3.899,142.0970115,7.671,986612.02
22,0,62.39,3.85,142.1032776,7.671,1047297.38
22,0,70.01,3.798,142.1095438,7.671,1102857.37
22,0,61.71,3.746,142.1158099,7.671,1061134.37
22,0,66.56,3.683,142.1292548,7.671,1061219.19
22,0,70.61,3.629,142.1606464,7.671,1112449.3
22,0,70.99,3.577,142.1920381,7.671,1053881.78
22,0,77.41,3.538,142.2234298,7.753,1097786.14
22,0,75.81,3.561,142.2548214,7.753,971361.38
22,0,76.57,3.61,142.2337569,7.753,991969.37
22,0,73.52,3.701,142.2126924,7.753,925731.21
22,0,72.99,3.698,142.1916279,7.753,1007257.83
22,0,76.74,3.772,142.1705634,7.753,973812.79
22,0,74.92,3.84,142.2157385,7.753,981273.26
23,0,15.25,2.788,131.5279032,5.892,1364721.58
23,1,18.75,2.771,131.5866129,5.892,1380892.08
23,0,26.7,2.747,131.637,5.892,1319588.04
23,0,32.68,2.753,131.686,5.892,1198709.65
23,0,33.15,2.766,131.735,5.892,1311175.93
23,0,36.07,2.805,131.784,5.892,1408082.96
23,0,43.01,2.834,131.8242903,5.892,1229008.32
23,0,38.59,2.831,131.863129,5.892,1310701.8
23,0,40.5,2.826,131.9019677,5.435,1556627.62
23,0,56.82,2.849,131.9408065,5.435,1264434.7
23,0,44.25,2.885,131.9809,5.435,1288823.72
23,0,46.4,2.895,132.0226667,5.435,1315023.08
23,0,45.47,2.935,132.0644333,5.435,1259414.52
23,0,61.04,2.981,132.1062,5.435,1365552.28
23,0,45.33,2.983,132.152129,5.435,1303055.09
23,0,57.94,2.961,132.2230323,5.435,1327424.28
23,0,69.26,2.906,132.2939355,5.435,1571158.56
23,0,64.94,2.857,132.3648387,5.435,1514435.51
23,0,58.35,2.83,132.4357419,5.435,1439432.06
23,0,60.29,2.805,132.4733333,5.435,1507708.93
23,0,69.83,2.81,132.4976,5.435,1415204.88
23,0,64.76,2.815,132.5218667,5.326,1549113.18
23,0,77.16,2.806,132.5461333,5.326,1417535.78
23,0,73.94,2.796,132.5667742,5.326,1413124.11
23,0,70.2,2.784,132.5825806,5.326,1333634.45
23,0,69.71,2.792,132.5983871,5.326,1319773.55
23,0,70.03,2.792,132.6141935,5.326,1417013.07
23,0,67.43,2.81,132.63,5.326,1346345.97
23,0,68.65,2.796,132.6616129,5.326,1439901.05
23,0,63.25,2.77,132.6932258,5.326,1584623.36
23,0,72.91,2.735,132.7248387,5.326,1405119.23
23,1,63.21,2.717,132.7564516,5.326,1272842.85
23,0,55.3,2.716,132.7670667,5.326,1159132.58
23,0,57.75,2.718,132.7619333,5.326,1099055.65
23,0,62.07,2.717,132.7568,5.287,1129909.44
23,0,50.75,2.776,132.7516667,5.287,1179851.68
23,0,45.55,2.878,132.7633548,5.287,1119809.71
23,0,43.19,2.919,132.8170968,5.287,1147503.92
23,0,48.68,2.938,132.8708387,5.287,1112871.23
23,0,36.6,2.938,132.9245806,5.287,1203119.96
23,0,35.59,2.961,132.9783226,5.287,1387953.75
23,0,41.66,3.03,132.9172,5.287,1314994.32
23,1,34.95,3.07,132.8369333,5.287,2072685.05
23,0,34.3,3.065,132.7566667,5.287,1617025.41
23,0,20.12,3.132,132.6764,5.287,1872365.99
23,0,23.05,3.139,132.6804516,5.287,2238573.48
23,0,22.96,3.15,132.7477419,5.287,2734277.1
23,1,19.05,3.177,132.8150323,5.287,1169773.85
23,0,27.81,3.193,132.8823226,5.114,1122034.48
23,0,18.2,3.215,132.9510645,5.114,1016756.1
23,0,15.58,3.232,133.0285161,5.114,1110706.06
23,0,10.91,3.243,133.1059677,5.114,1083657.61
23,0,14.5,3.24,133.1834194,5.114,1159438.53
23,1,21.52,3.255,133.260871,5.114,1249786.4
23,0,26.6,3.263,133.3701429,5.114,1369971.57
23,0,17.0,3.281,133.4921429,5.114,1206917.2
23,0,20.67,3.437,133.6141429,5.114,1301185.28
23,0,29.36,3.6,133.7361429,5.114,1042043.55
23,0,37.28,3.634,133.8492258,5.114,1203682.62
23,0,29.11,3.624,133.9587419,5.114,1148624.83
23,0,29.44,3.638,134.0682581,4.781,1182694.95
23,0,36.74,3.72,134.1777742,4.781,1248901.98
23,0,45.51,3.823,134.2784667,4.781,1263680.51
23,0,39.62,3.919,134.3571,4.781,1447301.24
23,0,54.2,3.988,134.4357333,4.781,1173307.4
23,0,50.07,4.078,134.5143667,4.781,1359921.13
23,0,55.12,4.095,134.593,4.781,1254914.87
23,0,56.67,4.101,134.6803871,4.781,1337617.55
23,0,63.27,4.034,134.7677742,4.781,1361945.18
23,0,67.21,3.973,134.8551613,4.781,1562161.97
23,0,65.23,3.924,134.9425484,4.781,1447028.06
23,0,61.06,3.873,135.0837333,4.781,1470520.83
23,0,63.8,3.851,135.2652667,4.781,1434036.18
23,0,65.65,3.815,135.4468,4.584,1492507.44
23,0,69.92,3.784,135.6283333,4.584,1379488.05
23,0,69.8,3.827,135.7837419,4.584,1360520.56
23,0,76.74,3.882,135.8738387,4.584,1362144.0
23,0,69.55,3.898,135.9639355,4.584,1319767.55
23,0,69.53,3.903,136.0540323,4.584,1416344.68
23,0,69.86,3.88,136.144129,4.584,1380952.05
23,0,67.09,3.82,136.183129,4.584,1453416.53
23,0,67.04,3.796,136.2136129,4.584,1637266.29
23,0,65.33,3.784,136.2440968,4.584,1464295.69
23,1,66.04,3.809,136.2745806,4.584,1423289.9
23,0,60.52,3.809,136.3145,4.584,1253329.17
23,0,57.14,3.758,136.367,4.584,1289082.81
23,0,64.76,3.684,136.4195,4.584,1275597.85
23,0,49.0,3.633,136.472,4.42,1463501.99
23,0,56.79,3.583,136.5150968,4.42,1257778.34
23,0,52.12,3.618,136.5017742,4.42,1441032.59
23,0,42.57,3.604,136.4884516,4.42,1407191.96
23,0,39.18,3.586,136.475129,4.42,1428436.33
23,0,44.04,3.57,136.4618065,4.42,1436940.78
23,0,45.48,3.571,136.4666667,4.42,1345631.96
23,1,35.23,3.536,136.4788,4.42,2057059.53
23,0,43.6,3.501,136.4909333,4.42,1552886.59
23,0,36.4,3.47,136.5030667,4.42,1841173.6
23,0,32.99,3.445,136.5335161,4.42,2173621.2
23,0,27.8,3.413,136.5883871,4.42,2587953.32
23,1,22.3,3.402,136.6432581,4.42,1213486.95
23,0,24.29,3.439,136.698129,4.261,1150662.55
23,0,28.49,3.523,136.753,4.261,1031451.35
23,0,15.33,3.542,136.8564194,4.261,1146992.13
23,0,25.71,3.568,136.9598387,4.261,1037476.38
23,0,29.71,3.633,137.0632581,4.261,1261872.67
23,1,26.6,3.655,137.1666774,4.261,1358444.07
23,0,27.01,3.703,137.2583103,4.261,1365546.69
23,0,31.12,3.751,137.3411034,4.261,1272948.27
23,0,25.91,3.827,137.4238966,4.261,1322852.2
23,0,33.11,3.876,137.5066897,4.261,1292724.9
23,0,41.19,3.867,137.5843871,4.261,1258364.31
23,0,57.82,3.889,137.6552903,4.261,1288154.1
23,0,36.71,3.921,137.7261935,4.261,1261964.96
23,0,37.43,3.957,137.7970968,4.125,1604605.69
23,0,41.81,4.025,137.868,4.125,1231752.54
23,0,56.55,4.046,137.9230667,4.125,1287899.41
23,0,44.62,4.023,137.9781333,4.125,1277758.76
23,0,45.88,3.991,138.0332,4.125,1317379.68
23,0,52.9,3.947,138.0882667,4.125,1321914.34
23,0,58.42,3.899,138.1065806,4.125,1332952.47
23,0,66.43,3.85,138.1101935,4.125,1552934.64
23,0,66.22,3.798,138.1138065,4.125,1476144.34
23,0,56.82,3.746,138.1174194,4.125,1568048.54
23,0,64.73,3.683,138.1295333,4.125,1543667.68
23,0,71.82,3.629,138.1629,4.125,1522042.57
23,0,64.23,3.577,138.1962667,4.125,1451782.16
23,0,70.86,3.538,138.2296333,4.156,1545370.16
23,0,69.19,3.561,138.263,4.156,1384921.63
23,0,71.13,3.61,138.2331935,4.156,1381339.23
23,0,69.31,3.701,138.2033871,4.156,1322932.36
23,0,71.51,3.698,138.1735806,4.156,1416926.31
23,0,71.12,3.772,138.1437742,4.156,1436311.76
23,0,69.97,3.84,138.1857097,4.156,1510131.45
24,0,22.43,2.954,131.5279032,8.326,1388725.63
24,1,25.94,2.94,131.5866129,8.326,1414107.1
24,0,31.05,2.909,131.637,8.326,1385362.49
24,0,33.98,2.91,131.686,8.326,1158722.74
24,0,36.73,2.919,131.735,8.326,1412387.37
24,0,42.31,2.938,131.784,8.326,1309340.16
24,0,46.09,2.96,131.8242903,8.326,1222511.29
24,0,48.87,2.963,131.863129,8.326,1258311.56
24,0,45.22,2.957,131.9019677,8.211,1478321.26
24,0,62.06,2.992,131.9408065,8.211,1379579.63
24,0,51.08,3.01,131.9809,8.211,1268266.72
24,0,51.07,3.021,132.0226667,8.211,1264117.01
24,0,51.48,3.042,132.0644333,8.211,1259877.19
24,0,66.65,3.095,132.1062,8.211,1409705.03
24,0,51.31,3.112,132.152129,8.211,1346783.35
24,0,60.44,3.096,132.2230323,8.211,1283482.85
24,0,69.59,3.046,132.2939355,8.211,1473868.15
24,0,71.99,3.006,132.3648387,8.211,1566668.91
24,0,64.84,2.972,132.4357419,8.211,1375458.21
24,0,67.17,2.942,132.4733333,8.211,1354168.18
24,0,74.9,2.958,132.4976,8.211,1399073.75
24,0,71.12,2.958,132.5218667,8.117,1563387.94
24,0,79.05,2.94,132.5461333,8.117,1665502.55
24,0,76.56,2.933,132.5667742,8.117,1418697.05
24,0,75.27,2.924,132.5825806,8.117,1333740.35
24,0,75.91,2.932,132.5983871,8.117,1387517.63
24,0,74.54,2.942,132.6141935,8.117,1442819.28
24,0,74.17,2.923,132.63,8.117,1384243.75
24,0,72.17,2.913,132.6616129,8.117,1375307.54
24,0,67.0,2.885,132.6932258,8.117,1350059.35
24,0,73.52,2.86,132.7248387,8.117,1366381.6
24,1,67.11,2.837,132.7564516,8.117,1474498.59
24,0,60.31,2.846,132.7670667,8.117,1273295.46
24,0,64.3,2.837,132.7619333,8.117,1169413.27
24,0,66.88,2.84,132.7568,8.275,1215273.2
24,0,54.82,2.903,132.7516667,8.275,1361944.94
24,0,52.83,2.999,132.7633548,8.275,1300806.74
24,0,48.69,3.049,132.8170968,8.275,1234875.33
24,0,57.29,3.055,132.8708387,8.275,1244925.94
24,0,42.2,3.049,132.9245806,8.275,1285358.01
24,0,41.76,3.065,132.9783226,8.275,1312877.01
24,0,45.63,3.138,132.9172,8.275,1277150.6
24,1,41.92,3.186,132.8369333,8.275,1779276.51
24,0,37.08,3.2,132.7566667,8.275,1413302.7
24,0,27.11,3.255,132.6764,8.275,1593012.75
24,0,27.99,3.301,132.6804516,8.275,1663525.77
24,0,27.74,3.309,132.7477419,8.275,2386015.75
24,1,25.9,3.336,132.8150323,8.275,1208600.05
24,0,30.72,3.351,132.8823226,8.252,1178641.71
24,0,22.41,3.367,132.9510645,8.252,1167740.2
24,0,23.69,3.391,133.0285161,8.252,1107170.39
24,0,17.91,3.402,133.1059677,8.252,1126921.34
24,0,23.83,3.4,133.1834194,8.252,1225182.04
24,1,26.51,3.416,133.260871,8.252,1341240.62
24,0,34.04,3.42,133.3701429,8.252,1360150.12
24,0,26.09,3.452,133.4921429,8.252,1235121.33
24,0,31.36,3.605,133.6141429,8.252,1346994.53
24,0,39.51,3.752,133.7361429,8.252,1253218.7
24,0,43.39,3.796,133.8492258,8.252,1168397.26
24,0,36.88,3.789,133.9587419,8.252,1158693.12
24,0,35.73,3.811,134.0682581,8.212,1163803.3
24,0,44.7,3.895,134.1777742,8.212,1273670.32
24,0,52.36,3.981,134.2784667,8.212,1245576.65
24,0,46.0,4.061,134.3571,8.212,1372484.9
24,0,60.48,4.117,134.4357333,8.212,1197761.17
24,0,55.75,4.192,134.5143667,8.212,1339630.35
24,0,58.49,4.211,134.593,8.212,1311950.16
24,0,59.84,4.202,134.6803871,8.212,1234281.7
24,0,65.74,4.134,134.7677742,8.212,1311153.72
24,0,73.12,4.069,134.8551613,8.212,1554837.62
24,0,70.02,4.025,134.9425484,8.212,1373841.91
24,0,64.34,3.989,135.0837333,8.212,1320359.23
24,0,68.88,3.964,135.2652667,8.212,1304850.67
24,0,70.27,3.916,135.4468,8.358,1445596.61
24,0,72.56,3.886,135.6283333,8.358,1567340.07
24,0,74.43,3.915,135.7837419,8.358,1356938.95
24,0,79.29,3.972,135.8738387,8.358,1357672.24
24,0,74.84,4.004,135.9639355,8.358,1310973.06
24,0,74.64,4.02,136.0540323,8.358,1417616.81
24,0,72.52,3.995,136.144129,8.358,1402818.01
24,0,69.93,3.942,136.183129,8.358,1352039.88
24,0,69.94,3.906,136.2136129,8.358,1402372.09
24,0,68.14,3.879,136.2440968,8.358,1196105.44
24,1,68.32,3.93,136.2745806,8.358,1527455.19
24,0,65.56,3.937,136.3145,8.358,1227535.97
24,0,60.61,3.899,136.367,8.358,1232376.49
24,0,68.0,3.858,136.4195,8.358,1246242.61
24,0,53.87,3.775,136.472,8.454,1405914.39
24,0,60.21,3.744,136.5150968,8.454,1333315.03
24,0,56.6,3.757,136.5017742,8.454,1283563.43
24,0,48.0,3.757,136.4884516,8.454,1307142.75
24,0,39.87,3.738,136.475129,8.454,1385860.38
24,0,46.78,3.719,136.4618065,8.454,1425078.59
24,0,48.17,3.717,136.4666667,8.454,1297535.69
24,1,41.83,3.689,136.4788,8.454,1761235.67
24,0,47.21,3.666,136.4909333,8.454,1335647.1
24,0,42.3,3.627,136.5030667,8.454,1529615.54
24,0,36.0,3.611,136.5335161,8.454,1624994.43
24,0,36.93,3.587,136.5883871,8.454,2168344.23
24,1,33.45,3.566,136.6432581,8.454,1363973.16
24,0,32.86,3.585,136.698129,8.659,1251581.89
24,0,36.5,3.666,136.753,8.659,1155594.2
24,0,25.73,3.705,136.8564194,8.659,1151993.85
24,0,31.92,3.737,136.9598387,8.659,1057290.41
24,0,38.61,3.796,137.0632581,8.659,1249696.97
24,1,33.82,3.826,137.1666774,8.659,1403460.87
24,0,33.92,3.874,137.2583103,8.659,1326370.08
24,0,37.35,3.917,137.3411034,8.659,1303233.15
24,0,35.36,3.983,137.4238966,8.659,1213994.39
24,0,41.5,4.021,137.5066897,8.659,1325835.7
24,0,48.68,4.021,137.5843871,8.659,1239299.12
24,0,59.51,4.054,137.6552903,8.659,1221723.94
24,0,47.28,4.098,137.7261935,8.659,1230106.13
24,0,45.25,4.143,137.7970968,8.983,1524734.29
24,0,48.65,4.187,137.868,8.983,1285783.87
24,0,61.05,4.17,137.9230667,8.983,1208654.4
24,0,49.26,4.163,137.9781333,8.983,1194334.65
24,0,52.14,4.124,138.0332,8.983,1306551.71
24,0,58.7,4.055,138.0882667,8.983,1355391.79
24,0,63.1,4.029,138.1065806,8.983,1298809.8
24,0,65.79,3.979,138.1101935,8.983,1407897.57
24,0,71.79,3.915,138.1138065,8.983,1467722.19
24,0,59.93,3.871,138.1174194,8.983,1406313.13
24,0,68.28,3.786,138.1295333,8.983,1364445.98
24,0,72.29,3.722,138.1629,8.983,1434709.63
24,0,70.4,3.667,138.1962667,8.983,1428869.9
24,0,77.18,3.646,138.2296333,8.953,1645097.75
24,0,75.36,3.689,138.263,8.953,1405475.78
24,0,76.42,3.732,138.2331935,8.953,1394299.0
24,0,73.62,3.82,138.2033871,8.953,1307339.14
24,0,73.26,3.819,138.1735806,8.953,1440374.13
24,0,75.53,3.863,138.1437742,8.953,1497054.81
24,0,72.87,3.963,138.1857097,8.953,1397970.54
25,0,21.1,2.784,204.2471935,8.187,677231.63
25,1,19.64,2.773,204.3857472,8.187,583364.02
25,0,24.16,2.745,204.4321004,8.187,676260.67
25,0,29.16,2.754,204.4630869,8.187,628516.57
25,0,29.45,2.777,204.4940734,8.187,665750.06
25,0,40.05,2.818,204.5250598,8.187,660619.99
25,0,45.0,2.844,204.3782258,8.187,659795.84
25,0,45.84,2.854,204.201755,8.187,696687.6
25,0,47.2,2.85,204.0252842,7.856,822486.37
25,0,61.36,2.869,203.8488134,7.856,712647.97
25,0,52.16,2.899,203.7307486,7.856,715311.6
25,0,46.12,2.902,203.6905586,7.856,694531.72
25,0,50.97,2.921,203.6503685,7.856,706924.02
25,0,63.67,2.966,203.6101784,7.856,724468.97
25,0,50.27,2.982,203.6133915,7.856,698073.95
25,0,57.17,2.958,203.8770235,7.856,704113.22
25,0,69.31,2.899,204.1406556,7.856,792442.54
25,0,69.22,2.847,204.4042877,7.856,764155.44
25,0,63.68,2.809,204.6679198,7.856,737163.2
25,0,69.56,2.78,204.670036,7.856,780444.94
25,0,72.17,2.808,204.5675459,7.856,737569.14
25,0,66.42,2.815,204.4650559,7.527,759407.87
25,0,75.24,2.793,204.3625658,7.527,719591.13
25,0,73.43,2.783,204.3571656,7.527,726997.84
25,0,75.37,2.771,204.4812188,7.527,665290.93
25,0,71.99,2.781,204.605272,7.527,682124.34
25,0,71.79,2.784,204.7293252,7.527,699464.43
25,0,72.73,2.805,204.8533784,7.527,686072.39
25,0,71.81,2.779,204.8217044,7.527,724499.81
25,0,67.15,2.755,204.7900305,7.527,711461.95
25,0,71.17,2.715,204.7583566,7.527,685700.08
25,1,61.14,2.699,204.7266827,7.527,655811.95
25,0,60.13,2.706,204.7513279,7.527,628989.88
25,0,65.06,2.713,204.8182126,7.527,607819.33
25,0,57.56,2.707,204.8850973,7.484,658640.14
25,0,48.46,2.764,204.951982,7.484,674283.86
25,0,54.09,2.868,205.0137637,7.484,616094.72
25,0,46.73,2.917,205.0627881,7.484,661644.19
25,0,55.72,2.921,205.1118126,7.484,674458.03
25,0,38.8,2.917,205.160837,7.484,696314.53
25,0,40.68,2.931,205.2098614,7.484,713250.08
25,0,42.72,3.0,205.0992811,7.484,718056.73
25,1,43.43,3.039,204.9621,7.484,1115240.61
25,0,32.41,3.046,204.8249189,7.484,885572.96
25,0,22.65,3.109,204.6877378,7.484,964729.18
25,0,21.6,3.14,204.6321194,7.484,1047707.59
25,0,22.94,3.141,204.6376731,7.484,1295391.19
25,1,25.89,3.179,204.6432267,7.484,623092.54
25,0,29.0,3.193,204.6487803,7.343,558794.63
25,0,18.3,3.205,204.7026042,7.343,572360.83
25,0,23.21,3.229,205.0460497,7.343,568093.57
25,0,18.92,3.237,205.3894952,7.343,600448.69
25,0,23.94,3.231,205.7329407,7.343,639830.45
25,1,21.18,3.239,206.0763862,7.343,615666.78
25,0,38.42,3.245,206.3694701,7.343,634637.03
25,0,28.36,3.274,206.6424093,7.343,570816.34
25,0,31.59,3.433,206.9153485,7.343,640912.18
25,0,36.73,3.582,207.1882876,7.343,599828.39
25,0,40.94,3.631,207.4283845,7.343,603393.64
25,0,38.51,3.625,207.6553444,7.343,616324.24
25,0,28.5,3.638,207.8823043,7.287,618377.79
25,0,42.11,3.72,208.1092642,7.287,648606.13
25,0,51.43,3.821,208.3172811,7.287,674562.45
25,0,45.87,3.892,208.4779405,7.287,756588.42
25,0,58.43,3.962,208.6386,7.287,649245.0
25,0,49.5,4.046,208.7992595,7.287,659446.55
25,0,60.1,4.066,208.9599189,7.287,684783.15
25,0,56.56,4.062,208.7583165,7.287,677971.33
25,0,67.18,3.985,208.556714,7.287,718373.94
25,0,70.69,3.922,208.3551116,7.287,737551.74
25,0,71.45,3.881,208.1535092,7.287,740259.63
25,0,63.58,3.842,208.1265604,7.287,717373.43
25,0,70.71,3.804,208.2306018,7.287,699270.1
25,0,66.61,3.748,208.3346432,7.274,706206.86
25,0,71.64,3.711,208.4386847,7.274,698529.64
25,0,72.67,3.76,208.5309337,7.274,680510.23
25,0,78.1,3.811,208.5937018,7.274,670854.96
25,0,74.72,3.829,208.6564699,7.274,668390.82
25,0,74.0,3.842,208.719238,7.274,679706.01
25,0,70.93,3.812,208.7820061,7.274,667130.48
25,0,68.09,3.747,208.8424359,7.274,688958.75
25,0,66.8,3.704,208.902476,7.274,726422.55
25,0,67.2,3.703,208.9625161,7.274,699779.0
25,1,67.51,3.738,209.0225562,7.274,673248.48
25,0,62.05,3.742,209.1893892,7.274,628720.46
25,0,60.28,3.711,209.4986126,7.274,620885.93
